Employee ID,Age,Gender,Years at Company,Job Role,Monthly Income,Work-Life Balance,Job Satisfaction,Performance Rating,Number of Promotions,Overtime,Distance from Home,Education Level,Marital Status,Number of Dependents,Job Level,Company Size,Company Tenure,Remote Work,Leadership Opportunities,Innovation Opportunities,Company Reputation,Employee Recognition,Attrition
2358,25,Male,15,Media,6344,Excellent,High,Average,0,No,27,Bachelor’s Degree,Divorced,3,Mid,Medium,60,No,No,Yes,Poor,Medium,Left
23963,22,Male,10,Education,4306,Fair,Medium,Below Average,2,No,55,Bachelor’s Degree,Divorced,0,Senior,Small,65,Yes,No,No,Fair,High,Stayed
15720,26,Female,10,Finance,6584,Good,High,Average,1,Yes,67,High School,Married,2,Entry,Medium,11,Yes,No,No,Good,High,Stayed
62529,28,Female,14,Media,6220,Excellent,High,Below Average,0,Yes,6,Master’s Degree,Married,1,Entry,Small,58,No,No,No,Fair,Medium,Left
56775,45,Female,36,Media,5392,Excellent,Medium,Average,1,No,93,Associate Degree,Single,3,Entry,Medium,75,No,No,No,Good,High,Stayed
64529,41,Female,5,Healthcare,6847,Fair,High,Average,3,No,61,Associate Degree,Married,1,Mid,Medium,23,No,No,No,Excellent,Low,Stayed
26393,37,Male,17,Technology,10037,Fair,High,Average,0,No,37,Bachelor’s Degree,Married,1,Mid,Medium,42,No,No,No,Good,Low,Left
59566,57,Male,42,Education,5030,Good,High,High,0,No,59,Associate Degree,Single,0,Entry,Medium,85,Yes,No,No,Fair,Medium,Stayed
36012,35,Male,14,Media,6104,Excellent,Low,Average,0,Yes,76,Master’s Degree,Divorced,3,Entry,Large,57,No,No,No,Good,Medium,Left
45459,35,Male,4,Healthcare,6782,Fair,Very High,Low,1,No,1,PhD,Divorced,0,Mid,Medium,15,No,No,No,Good,Low,Stayed
50245,48,Male,13,Education,2329,Good,High,High,2,No,78,Bachelor’s Degree,Married,1,Senior,Medium,66,No,No,No,Fair,High,Stayed
25076,54,Male,6,Education,4966,Good,High,Below Average,0,No,47,Master’s Degree,Married,2,Entry,Large,57,No,No,Yes,Fair,Low,Left
4580,37,Female,4,Healthcare,8131,Excellent,High,Average,0,Yes,77,Associate Degree,Single,0,Mid,Medium,32,No,No,No,Excellent,Low,Left
2158,51,Female,4,Media,6520,Good,Low,Average,1,No,35,Bachelor’s Degree,Single,0,Entry,Medium,71,No,No,No,Good,Medium,Left
61653,22,Female,3,Technology,10515,Excellent,Very High,Average,3,No,90,PhD,Married,0,Senior,Small,52,Yes,No,No,Poor,High,Stayed
45923,47,Female,18,Media,5591,Good,Medium,High,0,Yes,94,High School,Divorced,3,Mid,Medium,89,No,No,No,Good,High,Left
58255,34,Female,13,Healthcare,8126,Good,Very High,Average,2,Yes,90,High School,Married,0,Entry,Large,23,No,No,No,Excellent,Medium,Stayed
48202,37,Female,17,Technology,10331,Poor,Very High,Average,0,No,60,Bachelor’s Degree,Married,1,Mid,Medium,37,No,No,No,Fair,Medium,Stayed
41123,38,Male,19,Healthcare,6866,Excellent,Medium,Average,2,Yes,55,Associate Degree,Married,4,Mid,Medium,50,No,No,Yes,Poor,High,Stayed
10553,54,Female,32,Technology,7326,Fair,High,High,1,Yes,52,Bachelor’s Degree,Single,2,Entry,Medium,64,No,No,No,Good,Medium,Left
3181,30,Male,6,Technology,8844,Fair,Low,Average,1,Yes,31,High School,Single,4,Mid,Small,51,No,No,No,Fair,Medium,Stayed
53169,47,Female,36,Education,4119,Excellent,High,High,2,Yes,90,Associate Degree,Single,2,Mid,Large,54,No,No,No,Excellent,Medium,Left
472,43,Male,9,Media,6757,Fair,Very High,Average,0,No,77,High School,Single,2,Entry,Small,21,No,No,No,Poor,Medium,Left
43381,40,Male,28,Technology,10667,Good,Very High,High,0,Yes,78,Bachelor’s Degree,Married,3,Senior,Medium,104,No,No,No,Fair,Low,Stayed
4342,40,Male,15,Technology,7437,Good,High,Average,0,Yes,8,Bachelor’s Degree,Single,1,Entry,Medium,69,No,No,No,Good,Low,Left
8082,41,Female,19,Education,5089,Good,Low,Average,0,Yes,38,Associate Degree,Divorced,0,Mid,Medium,47,No,No,No,Good,Medium,Stayed
50304,42,Female,8,Technology,11035,Excellent,High,Average,2,No,44,Bachelor’s Degree,Married,1,Mid,Medium,45,No,No,No,Fair,Low,Left
67296,25,Male,11,Media,5671,Good,Medium,Average,1,No,34,Master’s Degree,Single,3,Entry,Medium,26,No,No,No,Poor,Low,Left
31142,20,Male,8,Media,5080,Good,Medium,Below Average,0,No,30,High School,Divorced,5,Entry,Medium,84,Yes,No,No,Good,Medium,Stayed
39113,24,Male,3,Technology,9898,Fair,High,Average,2,No,91,Associate Degree,Single,3,Mid,Large,20,No,No,No,Excellent,Low,Left
67109,36,Male,14,Finance,6942,Good,Very High,Average,0,No,46,Master’s Degree,Divorced,2,Senior,Small,60,No,No,No,Poor,Low,Stayed
45122,47,Male,22,Healthcare,8241,Poor,High,Average,2,Yes,44,Master’s Degree,Divorced,1,Entry,Small,82,Yes,No,No,Excellent,Low,Left
55214,55,Male,13,Technology,6406,Excellent,High,Below Average,2,Yes,72,Associate Degree,Single,3,Mid,Medium,35,No,No,No,Fair,Medium,Left
27693,58,Male,20,Technology,6670,Good,Medium,Average,0,No,36,Master’s Degree,Married,0,Entry,Large,60,No,No,No,Poor,High,Left
30725,21,Male,11,Media,5590,Excellent,High,Average,2,No,73,High School,Married,1,Mid,Small,29,No,No,No,Good,Medium,Left
1958,29,Male,5,Education,4497,Poor,High,High,0,No,26,Associate Degree,Married,5,Entry,Small,60,No,No,No,Poor,Low,Stayed
37844,38,Male,1,Education,4703,Poor,Low,Average,1,No,19,Bachelor’s Degree,Married,3,Mid,Medium,27,No,No,No,Poor,Medium,Left
59267,57,Female,23,Technology,9669,Poor,High,Below Average,0,Yes,40,Master’s Degree,Divorced,0,Entry,Small,80,Yes,No,No,Good,High,Stayed
53883,33,Female,10,Technology,8099,Good,High,High,1,No,73,Bachelor’s Degree,Married,0,Senior,Large,72,No,No,No,Excellent,Low,Stayed
1362,49,Female,11,Technology,9645,Poor,High,Average,1,Yes,59,Associate Degree,Single,0,Senior,Medium,63,Yes,No,No,Good,Medium,Left
23591,40,Female,21,Healthcare,8616,Excellent,Medium,High,2,No,67,Associate Degree,Married,2,Mid,Small,70,No,No,No,Poor,Low,Stayed
51092,40,Male,9,Finance,7051,Good,Low,High,0,Yes,9,Master’s Degree,Married,3,Senior,Small,79,Yes,No,No,Poor,Low,Stayed
53086,26,Male,18,Technology,10335,Excellent,High,Average,2,No,67,High School,Single,0,Mid,Small,57,No,No,No,Poor,Very High,Left
65830,49,Male,27,Media,5738,Good,Low,High,2,No,24,High School,Divorced,1,Mid,Large,65,No,No,Yes,Poor,Low,Stayed
1655,34,Female,13,Technology,9674,Fair,Medium,High,1,No,45,Associate Degree,Single,2,Senior,Medium,45,No,No,No,Poor,Medium,Stayed
55885,37,Female,6,Education,4891,Poor,Very High,Below Average,0,No,80,High School,Single,0,Senior,Small,66,Yes,No,No,Poor,High,Stayed
60164,30,Male,20,Healthcare,7912,Fair,Medium,Average,1,No,79,Bachelor’s Degree,Single,0,Senior,Large,62,No,No,No,Fair,Low,Stayed
22854,58,Female,14,Technology,8189,Excellent,High,Average,1,No,48,Associate Degree,Married,2,Senior,Small,82,No,No,No,Poor,Low,Stayed
31621,44,Female,26,Education,4938,Excellent,High,Average,0,No,69,Bachelor’s Degree,Married,1,Mid,Medium,103,Yes,No,Yes,Good,Low,Stayed
51585,37,Male,17,Finance,6510,Excellent,High,Average,2,No,34,High School,Married,2,Mid,Medium,94,Yes,No,No,Good,Low,Stayed
63108,24,Male,9,Technology,6084,Good,High,High,0,Yes,66,Bachelor’s Degree,Married,1,Entry,Large,55,No,No,No,Good,Medium,Stayed
67288,52,Female,19,Media,6769,Good,High,Below Average,0,Yes,89,Associate Degree,Married,3,Entry,Medium,23,No,No,No,Poor,Low,Left
15615,54,Male,8,Finance,9601,Good,Very High,High,2,No,62,Master’s Degree,Divorced,3,Senior,Medium,81,No,No,No,Poor,High,Stayed
70765,25,Female,12,Media,5383,Good,Medium,Below Average,2,No,59,Bachelor’s Degree,Married,1,Entry,Small,86,No,No,No,Fair,Very High,Left
26002,36,Male,24,Technology,10286,Excellent,Medium,Below Average,3,No,37,High School,Single,2,Senior,Small,30,No,No,No,Poor,Medium,Stayed
71089,41,Female,30,Healthcare,6610,Good,Medium,Low,2,No,19,Bachelor’s Degree,Married,1,Entry,Medium,63,No,No,Yes,Poor,Low,Left
10733,35,Male,22,Education,4754,Good,Very High,High,2,Yes,19,Master’s Degree,Single,1,Mid,Small,54,Yes,No,No,Fair,Low,Left
16496,20,Male,1,Media,6852,Poor,High,Average,1,No,45,Master’s Degree,Married,2,Entry,Large,45,No,No,No,Good,Low,Stayed
30702,57,Male,13,Finance,6513,Fair,Very High,High,0,No,43,Master’s Degree,Married,0,Mid,Medium,40,No,No,No,Poor,High,Stayed
7105,41,Female,22,Media,5366,Excellent,Very High,High,0,Yes,14,Master’s Degree,Married,4,Senior,Medium,49,Yes,No,No,Poor,Medium,Stayed
44979,58,Male,10,Healthcare,7981,Good,High,Average,3,No,5,Master’s Degree,Divorced,5,Entry,Large,45,No,No,Yes,Good,Low,Stayed
19762,35,Female,20,Finance,8821,Good,Medium,Average,2,Yes,94,High School,Single,0,Senior,Large,53,No,No,Yes,Poor,Medium,Left
53435,36,Female,22,Finance,9159,Excellent,Medium,Low,1,No,64,Bachelor’s Degree,Married,1,Senior,Large,41,No,Yes,No,Good,Medium,Stayed
15201,26,Female,13,Education,4129,Poor,High,Average,1,No,13,Master’s Degree,Single,2,Entry,Small,56,Yes,No,No,Poor,Medium,Left
12832,21,Female,7,Education,3859,Excellent,High,Average,0,No,85,Bachelor’s Degree,Married,4,Entry,Medium,14,No,No,No,Fair,Medium,Left
70121,56,Male,40,Healthcare,6732,Poor,High,High,0,No,63,High School,Married,1,Senior,Large,89,No,No,No,Good,Low,Stayed
41994,34,Male,16,Education,4161,Fair,Very High,Below Average,2,No,70,High School,Married,3,Senior,Medium,27,No,No,No,Fair,Low,Left
71551,56,Male,32,Healthcare,8709,Excellent,Medium,Average,4,No,37,Bachelor’s Degree,Married,0,Senior,Medium,51,No,No,No,Poor,Very High,Stayed
5349,31,Female,4,Technology,10584,Fair,High,Average,0,Yes,8,Bachelor’s Degree,Married,0,Mid,Medium,60,No,No,No,Poor,Medium,Left
47082,34,Male,1,Finance,8609,Poor,Medium,Average,2,Yes,94,Associate Degree,Married,3,Entry,Medium,68,No,No,Yes,Good,Low,Left
21375,40,Male,5,Media,5719,Good,Low,Average,1,No,43,Associate Degree,Married,6,Senior,Medium,32,No,No,No,Good,Low,Stayed
34476,44,Male,24,Healthcare,8473,Excellent,Very High,High,1,Yes,58,Bachelor’s Degree,Married,0,Senior,Medium,100,No,No,No,Good,Medium,Stayed
67042,51,Female,11,Education,3296,Excellent,High,High,2,No,16,PhD,Single,3,Mid,Small,64,No,No,No,Fair,Medium,Left
42144,45,Male,35,Media,5939,Excellent,Very High,Average,0,No,26,Bachelor’s Degree,Divorced,1,Mid,Small,83,No,No,No,Poor,Medium,Left
69122,46,Male,28,Technology,10933,Poor,High,Average,0,No,17,Master’s Degree,Married,0,Entry,Medium,77,No,No,No,Fair,High,Stayed
62975,27,Male,8,Technology,7106,Good,High,Average,0,No,66,Bachelor’s Degree,Divorced,1,Senior,Small,76,No,No,Yes,Good,Low,Stayed
67140,31,Female,6,Healthcare,9395,Fair,Low,Average,0,Yes,13,Associate Degree,Married,2,Entry,Small,14,No,No,Yes,Good,Medium,Left
10690,27,Male,2,Media,5378,Excellent,High,Below Average,0,No,1,Bachelor’s Degree,Single,5,Mid,Medium,65,No,No,No,Good,High,Left
31767,59,Female,46,Technology,10716,Good,High,Below Average,0,No,19,High School,Married,0,Entry,Small,59,Yes,No,No,Good,Medium,Stayed
26891,58,Male,29,Healthcare,7359,Good,High,Average,1,No,18,Master’s Degree,Married,0,Entry,Medium,41,No,No,No,Good,Low,Stayed
67943,45,Female,30,Healthcare,8618,Poor,High,Below Average,0,No,41,Associate Degree,Married,4,Entry,Large,53,Yes,No,No,Good,Medium,Stayed
31415,20,Male,1,Education,5204,Fair,Very High,Average,2,No,79,Bachelor’s Degree,Married,4,Senior,Small,33,No,No,No,Fair,High,Stayed
33255,57,Female,20,Finance,10600,Good,High,Below Average,0,No,26,Master’s Degree,Married,4,Mid,Medium,37,No,No,No,Poor,High,Stayed
36953,37,Female,1,Technology,9254,Excellent,High,Average,1,Yes,19,Master’s Degree,Married,0,Entry,Large,42,No,No,No,Excellent,Medium,Left
53924,52,Male,27,Education,3315,Good,High,Below Average,1,Yes,54,PhD,Single,1,Senior,Large,96,No,No,No,Good,High,Stayed
24009,27,Male,3,Healthcare,8711,Fair,High,Average,0,No,38,Master’s Degree,Married,2,Senior,Small,58,No,No,No,Good,Medium,Stayed
19581,40,Female,13,Technology,8348,Good,Low,Average,0,No,4,High School,Single,3,Senior,Small,39,Yes,No,No,Excellent,Medium,Stayed
294,44,Female,19,Education,3535,Good,Medium,Average,0,No,59,Master’s Degree,Single,1,Senior,Large,83,No,No,No,Good,Low,Left
45253,26,Male,18,Education,3806,Good,High,Average,0,No,2,Master’s Degree,Single,6,Senior,Medium,40,No,No,No,Good,Medium,Stayed
48490,21,Female,8,Technology,9947,Fair,Medium,Average,0,No,88,High School,Married,1,Mid,Small,22,No,No,No,Poor,High,Left
45524,25,Male,12,Education,5627,Fair,High,Average,1,No,83,Master’s Degree,Single,2,Mid,Large,48,No,No,No,Good,Low,Stayed
48932,35,Female,1,Media,5748,Good,High,Average,0,No,10,Bachelor’s Degree,Single,3,Mid,Medium,78,Yes,No,No,Excellent,Low,Stayed
18233,42,Male,7,Technology,9580,Fair,Medium,Average,0,No,47,Bachelor’s Degree,Married,3,Entry,Medium,20,No,No,No,Poor,Medium,Left
36284,45,Female,23,Technology,8387,Fair,Very High,Average,3,Yes,34,Master’s Degree,Single,1,Senior,Small,52,No,No,No,Good,Low,Stayed
51695,22,Female,14,Finance,6481,Good,High,Average,2,No,90,Associate Degree,Married,5,Mid,Medium,57,No,No,Yes,Good,High,Stayed
61905,41,Male,32,Finance,11277,Good,Very High,Average,0,No,46,Bachelor’s Degree,Single,1,Senior,Small,58,No,No,No,Good,Low,Stayed
39022,23,Female,15,Healthcare,7038,Good,Medium,High,0,No,72,High School,Single,0,Entry,Medium,55,No,No,No,Good,High,Left
31926,38,Male,12,Media,5712,Good,Very High,High,0,No,14,Master’s Degree,Divorced,1,Entry,Small,33,No,No,No,Poor,High,Left
74307,22,Female,4,Technology,10607,Good,Medium,Average,1,No,27,Master’s Degree,Married,1,Entry,Medium,46,Yes,No,No,Excellent,Medium,Stayed
56353,23,Female,15,Education,5539,Fair,High,Low,0,No,30,Master’s Degree,Divorced,2,Senior,Medium,30,No,No,Yes,Poor,High,Left
8471,34,Male,12,Education,4247,Excellent,Medium,Average,0,No,37,Associate Degree,Married,0,Senior,Medium,80,No,No,No,Good,High,Stayed
8203,50,Male,7,Technology,12018,Good,Very High,Average,3,No,95,Bachelor’s Degree,Single,4,Mid,Medium,53,No,No,No,Poor,Medium,Left
46884,32,Female,24,Healthcare,7956,Fair,High,Average,2,No,44,Bachelor’s Degree,Single,5,Mid,Small,81,No,No,No,Fair,Low,Left
64817,22,Male,5,Education,3722,Fair,High,High,0,No,14,Bachelor’s Degree,Married,0,Entry,Medium,64,Yes,No,No,Excellent,Medium,Stayed
18208,18,Male,3,Healthcare,9852,Good,High,Average,1,No,46,Associate Degree,Single,1,Entry,Medium,8,No,No,No,Poor,Low,Left
64820,22,Male,12,Media,6205,Poor,High,High,2,Yes,51,Associate Degree,Single,5,Mid,Small,73,No,No,No,Good,Low,Left
19167,47,Female,16,Education,3881,Poor,Very High,Average,1,No,8,Master’s Degree,Married,0,Senior,Medium,82,No,No,No,Fair,Very High,Stayed
70209,29,Female,17,Media,6347,Fair,High,High,2,Yes,44,Associate Degree,Married,2,Mid,Large,93,No,Yes,No,Good,Medium,Left
8115,25,Female,14,Education,4038,Excellent,Low,Average,1,No,74,Master’s Degree,Divorced,1,Entry,Medium,83,No,No,No,Fair,Low,Left
66700,25,Male,11,Finance,10690,Poor,High,Average,2,Yes,57,Bachelor’s Degree,Married,2,Senior,Large,31,No,No,Yes,Good,Low,Stayed
8208,44,Male,8,Finance,6198,Good,Medium,Average,2,Yes,51,Bachelor’s Degree,Single,5,Mid,Small,35,No,No,No,Good,Low,Left
60874,57,Male,48,Finance,7986,Good,Low,Average,0,No,28,High School,Single,0,Entry,Small,73,No,No,No,Good,Low,Left
23993,47,Male,18,Education,4246,Fair,High,Average,2,No,78,Bachelor’s Degree,Married,2,Entry,Medium,70,Yes,No,No,Poor,High,Left
5081,22,Male,12,Media,6897,Good,High,Average,0,No,1,High School,Married,1,Senior,Small,38,Yes,No,No,Good,Low,Stayed
63608,24,Female,4,Finance,11868,Fair,Very High,Average,1,No,69,High School,Married,3,Entry,Medium,24,No,No,No,Good,High,Left
9620,48,Male,37,Education,4468,Excellent,High,Average,0,No,28,Master’s Degree,Married,0,Entry,Medium,42,No,No,No,Poor,High,Stayed
2768,18,Female,1,Finance,10252,Poor,High,Average,1,No,84,Master’s Degree,Married,2,Mid,Medium,56,No,No,No,Good,Very High,Left
28123,32,Female,17,Technology,6765,Excellent,Very High,High,0,No,23,Master’s Degree,Married,0,Mid,Small,87,No,No,Yes,Poor,Low,Stayed
23818,37,Female,12,Media,6258,Good,Medium,Average,2,No,21,High School,Married,0,Senior,Large,39,Yes,No,No,Poor,Low,Stayed
62629,55,Male,44,Technology,9816,Excellent,Very High,High,2,No,57,Bachelor’s Degree,Married,2,Entry,Medium,82,No,No,No,Fair,High,Left
38647,38,Male,18,Technology,9869,Excellent,High,Average,0,Yes,84,Master’s Degree,Single,3,Mid,Small,50,No,No,No,Fair,Low,Left
36888,36,Male,15,Finance,10354,Excellent,High,High,0,No,63,High School,Divorced,0,Mid,Medium,34,No,No,No,Poor,High,Stayed
73110,37,Female,29,Technology,9725,Good,High,Average,0,No,23,Associate Degree,Single,0,Mid,Large,39,No,No,No,Good,Medium,Left
38143,20,Female,9,Technology,10516,Excellent,Low,Below Average,0,No,5,Bachelor’s Degree,Single,2,Mid,Medium,10,No,No,No,Excellent,High,Left
54587,54,Female,1,Media,6241,Good,Very High,Average,2,Yes,67,Master’s Degree,Married,1,Entry,Large,52,No,No,Yes,Good,Low,Left
56053,58,Female,1,Education,3250,Excellent,High,High,1,No,7,Bachelor’s Degree,Single,1,Entry,Small,31,Yes,No,No,Poor,Low,Left
35997,59,Male,19,Technology,9637,Poor,High,Average,0,No,54,Associate Degree,Single,1,Senior,Large,90,No,No,No,Fair,Low,Stayed
48404,46,Female,5,Healthcare,7867,Poor,Low,Average,1,No,55,Associate Degree,Single,3,Mid,Medium,41,No,No,No,Poor,Medium,Left
69998,53,Male,8,Technology,10827,Good,Very High,Average,0,No,88,Bachelor’s Degree,Married,0,Entry,Medium,39,No,No,No,Good,Medium,Stayed
63256,54,Male,44,Media,6113,Good,High,Average,0,No,49,High School,Single,1,Mid,Small,98,No,No,No,Good,High,Left
12389,40,Female,2,Technology,9628,Good,High,High,0,No,62,Master’s Degree,Married,3,Mid,Medium,4,Yes,No,No,Good,Medium,Stayed
10004,51,Female,21,Media,5393,Poor,High,Average,0,Yes,36,Bachelor’s Degree,Single,0,Mid,Small,63,No,No,No,Good,Medium,Left
47258,32,Male,19,Healthcare,8169,Good,High,Average,1,Yes,7,Bachelor’s Degree,Single,1,Mid,Medium,84,No,Yes,No,Good,Low,Left
39785,47,Female,15,Technology,7656,Fair,High,High,0,Yes,11,Master’s Degree,Married,3,Entry,Small,46,Yes,No,No,Excellent,Low,Stayed
54841,45,Male,29,Education,4335,Fair,Medium,Below Average,0,No,69,Bachelor’s Degree,Married,0,Entry,Medium,70,No,No,No,Good,High,Left
12740,20,Male,10,Healthcare,6900,Good,High,Average,1,No,98,Associate Degree,Single,1,Entry,Small,81,No,No,No,Fair,Low,Left
32107,27,Male,16,Education,4336,Good,High,Below Average,0,No,72,Associate Degree,Married,6,Mid,Small,70,Yes,No,Yes,Good,High,Stayed
12567,58,Female,48,Finance,7761,Fair,Medium,Average,1,Yes,58,Bachelor’s Degree,Single,0,Entry,Small,76,Yes,No,No,Good,Low,Left
59036,24,Male,6,Media,5995,Good,High,High,0,No,31,High School,Married,0,Senior,Small,33,No,No,No,Poor,Medium,Stayed
39099,38,Male,25,Education,5794,Good,High,Average,0,Yes,42,Associate Degree,Single,0,Mid,Large,104,No,No,Yes,Fair,Medium,Stayed
48417,24,Male,8,Technology,6503,Fair,Low,Low,0,Yes,63,Master’s Degree,Single,1,Mid,Medium,47,Yes,No,No,Fair,Low,Left
20795,44,Male,27,Healthcare,8379,Good,High,Average,2,No,27,Bachelor’s Degree,Single,0,Mid,Small,32,No,No,No,Poor,Medium,Left
59446,34,Male,25,Media,6939,Fair,High,Average,0,Yes,83,Bachelor’s Degree,Divorced,1,Entry,Medium,64,No,No,Yes,Good,Low,Stayed
11894,22,Female,6,Finance,2215,Fair,Medium,Below Average,0,Yes,79,High School,Single,0,Entry,Large,39,No,No,No,Fair,Low,Left
20286,45,Female,32,Education,3183,Fair,Medium,High,2,No,6,Associate Degree,Single,0,Mid,Large,90,No,No,No,Good,Low,Left
3250,41,Male,11,Finance,9152,Good,Very High,Below Average,0,No,81,Associate Degree,Divorced,1,Entry,Medium,31,No,No,No,Good,Medium,Stayed
24646,28,Male,9,Healthcare,7289,Good,Very High,Average,0,No,71,PhD,Divorced,5,Mid,Small,45,No,No,Yes,Poor,Medium,Stayed
65125,22,Male,13,Technology,6382,Excellent,High,Average,0,No,53,Associate Degree,Divorced,0,Senior,Large,53,Yes,No,No,Good,Medium,Stayed
52669,37,Female,9,Finance,7152,Fair,High,Average,0,Yes,40,High School,Married,1,Mid,Medium,51,No,No,No,Poor,Medium,Left
57840,35,Female,22,Media,6674,Fair,Low,Average,0,No,63,Master’s Degree,Single,1,Mid,Large,30,No,No,No,Fair,High,Left
25636,56,Female,34,Finance,7807,Excellent,High,Below Average,0,No,28,Associate Degree,Married,3,Mid,Medium,95,Yes,No,No,Good,Medium,Stayed
52535,19,Female,4,Healthcare,8445,Poor,High,Average,0,No,25,High School,Divorced,0,Senior,Small,12,No,No,No,Good,High,Stayed
50170,18,Female,9,Media,6411,Poor,High,High,0,No,31,PhD,Divorced,2,Mid,Small,62,Yes,No,No,Good,Medium,Stayed
53878,35,Male,12,Technology,10237,Fair,High,Average,0,Yes,79,Associate Degree,Single,1,Mid,Medium,13,No,Yes,No,Excellent,Low,Left
16275,36,Male,11,Healthcare,8025,Good,High,Average,0,Yes,40,Bachelor’s Degree,Married,0,Mid,Large,38,No,No,No,Poor,Low,Stayed
60488,51,Male,4,Education,3887,Good,Medium,Average,1,Yes,30,Bachelor’s Degree,Single,2,Mid,Large,14,No,No,No,Poor,Medium,Left
41760,45,Female,11,Technology,7121,Good,High,Average,2,No,72,Bachelor’s Degree,Divorced,2,Mid,Small,29,No,No,Yes,Good,Medium,Stayed
69028,47,Female,30,Technology,10922,Excellent,Very High,Average,0,No,7,PhD,Single,3,Mid,Medium,57,No,No,No,Good,Very High,Stayed
24213,58,Female,1,Technology,7485,Good,Medium,Average,2,Yes,16,PhD,Married,1,Senior,Medium,8,No,No,No,Good,Medium,Stayed
24349,51,Male,20,Finance,8392,Fair,High,Average,0,Yes,11,Master’s Degree,Divorced,3,Entry,Medium,29,Yes,No,No,Good,High,Left
29939,33,Male,6,Healthcare,5585,Good,Medium,High,1,No,70,Associate Degree,Married,0,Senior,Large,73,No,No,No,Good,High,Stayed
70240,26,Male,17,Education,2483,Fair,Medium,Average,0,No,63,Master’s Degree,Single,5,Senior,Medium,30,No,No,No,Good,Medium,Stayed
52916,21,Male,10,Education,5527,Fair,Low,Average,0,Yes,4,Master’s Degree,Divorced,1,Entry,Small,74,No,No,No,Good,Medium,Left
